seconds,minutes,temperature,log,real_k
116,1.93333333333333,91.187,4.222,0.0628714608670098
117,1.95,91.062,4.220,0.0632750601931551
118,1.96666666666667,91.0,4.2,0.0632022288191069
119,1.98333333333333,90.937,4.219,0.0631384622041767
120,2,90.875,4.218,0.0630688217997922
121,2.01666666666667,90.75,4.22,0.0634616340961355
122,2.03333333333333,90.687,4.215,0.0633989921350973
123,2.05,90.625,4.214,0.0633305778961162
124,2.06666666666667,90.562,4.213,0.0632708356629109
125,2.08333333333333,90.437,4.211,0.0636535647049397
126,2.1,90.375,4.210,0.0635863774402489
127,2.11666666666667,90.312,4.209,0.0635276669317411
128,2.13333333333333,90.187,4.207,0.0639026462905585
129,2.15,90.125,4.207,0.0638366832672815
130,2.16666666666667,90.125,4.207,0.063345631857533
131,2.18333333333333,90.062,4.206,0.063292148346025
132,2.2,90.0,4.2,0.0632330920285081
133,2.21666666666667,89.937,4.204,0.0631820496217185
134,2.23333333333333,89.875,4.203,0.0631254701362
135,2.25,89.812,4.202,0.0630767629893256
136,2.26666666666667,89.75,4.20,0.0630225549588197
137,2.28333333333333,89.687,4.200,0.0629760834204971
138,2.3,89.562,4.198,0.0633354685718444
139,2.31666666666667,89.5,4.2,0.0632820751907375
140,2.33333333333333,89.437,4.196,0.0632362678500067
141,2.35,89.437,4.196,0.0627877836808576
142,2.36666666666667,89.375,4.195,0.0627401164612313
143,2.38333333333333,89.375,4.195,0.062301374388076
144,2.4,89.312,4.194,0.0622643939851911
145,2.41666666666667,89.25,4.19,0.0622220511671802
146,2.43333333333333,89.25,4.19,0.0617958727345284
147,2.45,89.187,4.192,0.0617638174763668
148,2.46666666666667,89.187,4.192,0.0613464943853102
149,2.48333333333333,89.062,4.191,0.0616959973861287
150,2.5,89.0,4.2,0.0616602719309033
151,2.51666666666667,88.937,4.189,0.0616313964836174
152,2.53333333333333,88.875,4.188,0.0615972690758517
153,2.55,88.812,4.187,0.0615698938546197
154,2.56666666666667,88.75,4.19,0.0615373055048609
155,2.58333333333333,88.687,4.185,0.0615113748556534
156,2.6,88.625,4.184,0.0614802695930369
157,2.61666666666667,88.562,4.183,0.0614557307147848
158,2.63333333333333,88.5,4.2,0.0614260553971435
159,2.65,88.5,4.2,0.0610397280047085
160,2.66666666666667,88.375,4.180,0.0613745623007238
161,2.68333333333333,88.312,4.179,0.0613526590905279
162,2.7,88.25,4.18,0.0613256946855115
163,2.71666666666667,88.187,4.177,0.0613050402347026
164,2.73333333333333,88.125,4.176,0.0612793616268853
165,2.75,88.062,4.175,0.0612599128823175
166,2.76666666666667,88.0,4.2,0.0612354766113421
167,2.78333333333333,88.0,4.2,0.0608687971106756
168,2.8,87.937,4.173,0.0608528045482648
169,2.81666666666667,87.875,4.172,0.0608318628524133
170,2.83333333333333,87.812,4.171,0.0608169354546811
171,2.85,87.75,4.17,0.0607970951838725
172,2.86666666666667,87.687,4.170,0.0607831981020233
173,2.88333333333333,87.625,4.169,0.0607644239393379
174,2.9,87.562,4.168,0.0607515239439666
175,2.91666666666667,87.5,4.2,0.0607337821892423
176,2.93333333333333,87.5,4.2,0.0603887038813491
177,2.95,87.437,4.166,0.0603787862926942
178,2.96666666666667,87.375,4.165,0.0603640661358821
179,2.98333333333333,87.312,4.164,0.0603550333501758
180,3,87.25,4.16,0.0603412326927849
181,3.01666666666667,87.187,4.162,0.0603330576377643
182,3.03333333333333,87.125,4.161,0.0603201489107969
183,3.05,87.062,4.160,0.0603128057145782
184,3.06666666666667,87.0,4.2,0.0603007625523951
185,3.08333333333333,86.937,4.158,0.0602942264786817
186,3.1,86.937,4.158,0.0599700639707317
187,3.11666666666667,86.875,4.157,0.0599606545443257
188,3.13333333333333,86.812,4.156,0.059956647260085
189,3.15,86.812,4.156,0.0596394163222008
190,3.16666666666667,86.75,4.15,0.059632496152152
191,3.18333333333333,86.75,4.15,0.0593202841304131
192,3.2,86.687,4.154,0.0593203005424092
193,3.21666666666667,86.625,4.153,0.0593157348133669
194,3.23333333333333,86.625,4.153,0.0590099836029888
195,3.25,86.5,4.2,0.059312466447704
196,3.26666666666667,86.437,4.150,0.0593137146189911
197,3.28333333333333,86.437,4.150,0.0590126297732095
198,3.3,86.375,4.149,0.0590108969522232
199,3.31666666666667,86.312,4.148,0.0590142323248086
200,3.33333333333333,86.312,4.148,0.0587191611631847
201,3.35,86.25,4.15,0.0587194908197177
202,3.36666666666667,86.187,4.146,0.0587248033846839
203,3.38333333333333,86.125,4.145,0.0587256751501951
204,3.4,86.062,4.144,0.0587314860039729
205,3.41666666666667,86.0,4.1,0.0587328864767271
206,3.43333333333333,86.0,4.1,0.0584477753773256
207,3.45,85.875,4.141,0.0587410995460233
208,3.46666666666667,85.812,4.140,0.0587478703358585
209,3.48333333333333,85.75,4.14,0.0587502900981217
210,3.5,85.687,4.138,0.0587575234957495
211,3.51666666666667,85.687,4.138,0.0584790518204141
212,3.53333333333333,85.562,4.136,0.0587681198541999
213,3.55,85.562,4.136,0.0584922131882177
214,3.56666666666667,85.5,4.1,0.0584968780685966
215,3.58333333333333,85.437,4.134,0.0585062437632514
216,3.6,85.375,4.133,0.058511352161667
217,3.61666666666667,85.375,4.133,0.0582417145941016
218,3.63333333333333,85.312,4.132,0.0582526784135881
219,3.65,85.312,4.132,0.0579866844482292
220,3.66666666666667,85.312,4.132,0.0577231086098281
221,3.68333333333333,85.25,4.13,0.0577321863824979
222,3.7,85.25,4.13,0.0574721314888829
223,3.71666666666667,85.187,4.130,0.0574868467717129
224,3.73333333333333,85.125,4.129,0.0574973939563102
225,3.75,85.062,4.128,0.0575124097268023
226,3.76666666666667,85.0,4.1,0.0575232841084758
227,3.78333333333333,84.937,4.126,0.057538594480162
228,3.8,84.937,4.126,0.05728623222367
229,3.81666666666667,84.875,4.125,0.0572984806021387
230,3.83333333333333,84.875,4.125,0.0570493567734338
231,3.85,84.812,4.124,0.0570669873979832
232,3.86666666666667,84.75,4.12,0.0570805464686889
233,3.88333333333333,84.75,4.12,0.0568355655825573
234,3.9,84.687,4.122,0.0568544128365743
235,3.91666666666667,84.625,4.121,0.0568692228487224
236,3.93333333333333,84.562,4.120,0.0568882944360432
237,3.95,84.5,4.1,0.0569033536813194
238,3.96666666666667,84.5,4.1,0.0566642639599693
239,3.98333333333333,84.437,4.118,0.056684475899096
240,4,84.375,4.117,0.0567007089347498
241,4.01666666666667,84.312,4.116,0.0567211218685365
242,4.03333333333333,84.312,4.116,0.056486737067427
243,4.05,84.25,4.11,0.0565040919577401
244,4.06666666666667,84.187,4.114,0.056525575377054
245,4.08333333333333,84.187,4.114,0.056294858742862
246,4.1,84.125,4.113,0.0563132863557678
247,4.11666666666667,84.062,4.112,0.0563357928135629
248,4.13333333333333,84.0,4.1,0.0563544091162192
249,4.15,83.937,4.110,0.0563770790981892
250,4.16666666666667,83.875,4.109,0.0563958817082231
251,4.18333333333333,83.812,4.108,0.0564187132912576
252,4.2,83.75,4.11,0.0564376999126252
253,4.21666666666667,83.75,4.11,0.0562146259999271
254,4.23333333333333,83.687,4.106,0.0562384050626031
255,4.25,83.625,4.105,0.0562583700225968
256,4.26666666666667,83.562,4.104,0.0562822941025152
257,4.28333333333333,83.5,4.1,0.056302425716005
258,4.3,83.5,4.1,0.0560841992597414
259,4.31666666666667,83.437,4.102,0.0561090166062624
260,4.33333333333333,83.375,4.101,0.0561300715109878
261,4.35,83.312,4.100,0.0561550190676513
262,4.36666666666667,83.25,4.10,0.0561762250724243
263,4.38333333333333,83.187,4.097,0.0562013018333018
264,4.4,83.125,4.096,0.0562226575972178
265,4.41666666666667,83.062,4.095,0.0562478626006717
266,4.43333333333333,83.062,4.095,0.056036404470594
267,4.45,83.0,4.1,0.0560586201419288
268,4.46666666666667,82.937,4.093,0.0560846443136781
269,4.48333333333333,82.875,4.092,0.0561069961611758
270,4.5,82.875,4.092,0.0558991924716899
271,4.51666666666667,82.812,4.091,0.0559260026860708
272,4.53333333333333,82.75,4.09,0.05594916861222
273,4.55,82.75,4.09,0.0557442266026514
274,4.56666666666667,82.687,4.089,0.0557717913747093
275,4.58333333333333,82.687,4.089,0.0555689848606195
276,4.6,82.562,4.087,0.0558233989169661
277,4.61666666666667,82.562,4.087,0.0556218704010203
278,4.63333333333333,82.5,4.1,0.0556465703529712
279,4.65,82.437,4.085,0.0556749448991708
280,4.66666666666667,82.375,4.084,0.0556997484640454
281,4.68333333333333,82.375,4.084,0.0555015287186218
282,4.7,82.312,4.083,0.0555305905202782
283,4.71666666666667,82.25,4.08,0.0555561078102706
284,4.73333333333333,82.187,4.081,0.0555852461984666
285,4.75,82.187,4.081,0.055390210246893
286,4.76666666666667,82.187,4.081,0.0551965381830926
287,4.78333333333333,82.125,4.080,0.0552233257926663
288,4.8,82.062,4.079,0.0552536838008378
289,4.81666666666667,82.062,4.079,0.0550624945835338
290,4.83333333333333,82.0,4.1,0.0550899264719927
291,4.85,81.937,4.076,0.0551208958884721
292,4.86666666666667,81.937,4.076,0.0549321256970732
293,4.88333333333333,81.875,4.075,0.0549601780581097
294,4.9,81.875,4.075,0.0547732386769596
295,4.91666666666667,81.812,4.074,0.0548053232823606
296,4.93333333333333,81.812,4.074,0.0546201701631635
297,4.95,81.75,4.07,0.0546493472382658
298,4.96666666666667,81.75,4.07,0.0544659601669964
299,4.98333333333333,81.687,4.072,0.0544991005933055
300,5,81.625,4.071,0.0545288390174481
301,5.01666666666667,81.625,4.071,0.0543476800838353
302,5.03333333333333,81.562,4.070,0.0543813377043107
303,5.05,81.5,4.1,0.0544116173496778
304,5.06666666666667,81.437,4.068,0.054445296906141
305,5.08333333333333,81.375,4.067,0.0544756142684504
306,5.1,81.312,4.066,0.0545093172105435
307,5.11666666666667,81.25,4.06,0.0545396734999102
308,5.13333333333333,81.187,4.064,0.0545734012527596
309,5.15,81.125,4.063,0.0546037976594492
310,5.16666666666667,81.062,4.062,0.0546375516245464
311,5.18333333333333,81.0,4.1,0.0546679893197295
312,5.2,81.0,4.1,0.0544927714052432
313,5.21666666666667,81.0,4.1,0.0543186730940443
314,5.23333333333333,80.937,4.059,0.0543533519530053
315,5.25,80.937,4.059,0.0541808016293449
316,5.26666666666667,80.875,4.058,0.0542126410342947
317,5.28333333333333,80.875,4.058,0.0540416232392339
318,5.3,80.812,4.057,0.0540771802390733
319,5.31666666666667,80.75,4.06,0.0541094807119337
320,5.33333333333333,80.75,4.06,0.053940388584709
321,5.35,80.687,4.055,0.053976369535911
322,5.36666666666667,80.625,4.054,0.0540091156279884
323,5.38333333333333,80.562,4.053,0.0540451010687042
324,5.4,80.562,4.053,0.0538782952012082
325,5.41666666666667,80.5,4.1,0.0539114721323777
326,5.43333333333333,80.437,4.051,0.053947863844771
327,5.45,80.375,4.050,0.0539810556831146
328,5.46666666666667,80.312,4.049,0.0540174504833017
329,5.48333333333333,80.25,4.05,0.054050658860669
330,5.5,80.25,4.05,0.0538868689853336
331,5.51666666666667,80.187,4.046,0.0539236535393772
332,5.53333333333333,80.125,4.045,0.0539572721637317
333,5.55,80.062,4.044,0.0539940587133155
334,5.56666666666667,80.062,4.044,0.0538323998548924
335,5.58333333333333,80.0,4.0,0.053866415645218
336,5.6,80.0,4.0,0.0537060989319882
337,5.61666666666667,79.937,4.042,0.0537436252399035
338,5.63333333333333,79.937,4.042,0.0535846204315015
339,5.65,79.875,4.041,0.0536193884216937
340,5.66666666666667,79.875,4.041,0.0534616843381004
341,5.68333333333333,79.812,4.040,0.0534999151028978
342,5.7,79.812,4.040,0.0533434826025969
343,5.71666666666667,79.75,4.04,0.0533789677245781
344,5.73333333333333,79.687,4.038,0.0534175315646314
345,5.75,79.625,4.036,0.053453015313128
346,5.76666666666667,79.625,4.036,0.053298526829564
347,5.78333333333333,79.562,4.035,0.0533374132930748
348,5.8,79.5,4.0,0.0533732385691877
349,5.81666666666667,79.5,4.0,0.0532203066535166
350,5.83333333333333,79.5,4.0,0.0530682486345067
351,5.85,79.437,4.033,0.0531077692433198
352,5.86666666666667,79.375,4.032,0.0531442540961661
353,5.88333333333333,79.375,4.032,0.0529937038012762
354,5.9,79.375,4.032,0.052844004073024
355,5.91666666666667,79.312,4.031,0.0528841293883695
356,5.93333333333333,79.25,4.03,0.0529212439498575
357,5.95,79.25,4.03,0.0527730051712864
358,5.96666666666667,79.187,4.029,0.0528134092353951
359,5.98333333333333,79.125,4.028,0.0528508204665068
360,6,79.125,4.028,0.0527040126318776
361,6.01666666666667,79.0,4.0,0.0529285979698395
362,6.03333333333333,79.0,4.0,0.0527823863732378
363,6.05,78.937,4.024,0.0528230354390157
364,6.06666666666667,78.937,4.024,0.0526779172097876
365,6.08333333333333,78.812,4.022,0.0529013460532149
366,6.1,78.75,4.02,0.0529390182808944
367,6.11666666666667,78.75,4.02,0.0527947702746794
368,6.13333333333333,78.75,4.02,0.05265130622502
369,6.15,78.687,4.020,0.0526924707867658
370,6.16666666666667,78.625,4.019,0.0527307050865859
371,6.18333333333333,78.562,4.017,0.0527718448779285
372,6.2,78.562,4.017,0.0526299850798696
373,6.21666666666667,78.562,4.017,0.0524888859241594
374,6.23333333333333,78.5,4.0,0.0525276579306891
375,6.25,78.5,4.0,0.0523875841762072
376,6.26666666666667,78.437,4.015,0.0524294969665349
377,6.28333333333333,78.375,4.014,0.0524685188575678
378,6.3,78.375,4.014,0.0523297132521245
379,6.31666666666667,78.312,4.013,0.0523718530882979
380,6.33333333333333,78.25,4.01,0.0524111181246034
381,6.35,78.25,4.01,0.0522735561347751
382,6.36666666666667,78.187,4.011,0.0523159167884603
383,6.38333333333333,78.125,4.010,0.0523554184992178
384,6.4,78.062,4.008,0.0523977498107426
385,6.41666666666667,78.062,4.008,0.0522616517592861
386,6.43333333333333,78.0,4.0,0.0523013839307585
387,6.45,77.937,4.006,0.0523439298761437
388,6.46666666666667,77.937,4.006,0.0522090228403804
389,6.48333333333333,77.875,4.005,0.0522489795051437
390,6.5,77.875,4.005,0.0521150077628228
391,6.51666666666667,77.812,4.004,0.0521579959748945
392,6.53333333333333,77.75,4.00,0.0521981714015929
393,6.55,77.687,4.002,0.0522411298679068
394,6.56666666666667,77.687,4.002,0.0521085381677345
395,6.58333333333333,77.625,4.000,0.0521489268513311
396,6.6,77.625,4.000,0.0520172376421106
397,6.61666666666667,77.562,3.999,0.0520606174456668
398,6.63333333333333,77.5,4.0,0.0521012140981637
399,6.65,77.437,3.997,0.0521445642297969
400,6.66666666666667,77.437,3.997,0.0520142028192223
401,6.68333333333333,77.375,3.996,0.0520550023608233
402,6.7,77.375,3.996,0.0519255123051993
403,6.71666666666667,77.312,3.995,0.0519692642463034
404,6.73333333333333,77.312,3.995,0.0518406274536146
405,6.75,77.312,3.995,0.0517126259043463
406,6.76666666666667,77.25,3.99,0.0517540536108051
407,6.78333333333333,77.25,3.99,0.0516268937739236
408,6.8,77.187,3.992,0.0516712344964403
409,6.81666666666667,77.187,3.992,0.0515448989597742
410,6.83333333333333,77.187,3.992,0.0514191796940187
411,6.85,77.187,3.992,0.0512940722008459
412,6.86666666666667,77.187,3.992,0.0511695720256011
413,6.88333333333333,77.125,3.991,0.051211995476663
414,6.9,77.125,3.991,0.0510882950044971
415,6.91666666666667,77.125,3.991,0.050965190679185
416,6.93333333333333,77.062,3.990,0.0510106565998943
417,6.95,77.062,3.990,0.0508883288862255
418,6.96666666666667,77.0,4.0,0.050931297888432
419,6.98333333333333,77.0,4.0,0.0508097434781971
420,7,76.937,3.988,0.0508555318630595
421,7.01666666666667,76.875,3.987,0.0508986517952169
422,7.03333333333333,76.812,3.985,0.0509443978052684
423,7.05,76.812,3.985,0.0508239618766507
424,7.06666666666667,76.75,3.98,0.0508672294593271
425,7.08333333333333,76.687,3.983,0.0509131108669283
426,7.1,76.625,3.982,0.0509563443106342
427,7.11666666666667,76.625,3.982,0.0508370086096725
428,7.13333333333333,76.562,3.981,0.0508830224899632
429,7.15,76.562,3.981,0.0507644140459306
430,7.16666666666667,76.562,3.981,0.0506463572690796
431,7.18333333333333,76.5,4.0,0.0506900837055763
432,7.2,76.5,4.0,0.0505727455488504
433,7.21666666666667,76.437,3.979,0.0506192192044746
434,7.23333333333333,76.375,3.977,0.0506630806873127
435,7.25,76.375,3.977,0.050546613835158
436,7.26666666666667,76.312,3.976,0.0505932076113724
437,7.28333333333333,76.312,3.976,0.0504774336809116
438,7.3,76.25,3.97,0.0505215914060478
439,7.31666666666667,76.25,3.97,0.0504065080543256
440,7.33333333333333,76.25,3.97,0.0502919478087477
441,7.35,76.187,3.974,0.0503389681999089
442,7.36666666666667,76.187,3.974,0.0502250791315833
443,7.38333333333333,76.125,3.973,0.0502696787280952
444,7.4,76.125,3.973,0.0501564587309599
445,7.41666666666667,76.062,3.971,0.0502037367204843
446,7.43333333333333,76.0,4.0,0.0502484540316003
447,7.45,76.0,4.0,0.05013604138276
448,7.46666666666667,75.937,3.969,0.0501834233821031
449,7.48333333333333,75.875,3.968,0.0502282562789188
450,7.5,75.875,3.968,0.0501166379316322
451,7.51666666666667,75.875,3.968,0.0500055145659302
452,7.53333333333333,75.812,3.967,0.0500531395004508
453,7.55,75.812,3.967,0.0499426469187721
454,7.56666666666667,75.75,3.97,0.0499878831935032
455,7.58333333333333,75.75,3.97,0.0498780197139571
456,7.6,75.687,3.964,0.0499258784281056
457,7.61666666666667,75.625,3.963,0.0499712205493836
458,7.63333333333333,75.625,3.963,0.0498621130809352
459,7.65,75.562,3.962,0.049910064921686
460,7.66666666666667,75.562,3.962,0.0498015647805519
461,7.68333333333333,75.5,4.0,0.0498471477990593
462,7.7,75.5,4.0,0.049739253539754
463,7.71666666666667,75.437,3.960,0.0497874262850053
464,7.73333333333333,75.437,3.960,0.0496801257973222
465,7.75,75.437,3.960,0.0495732868171129
466,7.76666666666667,75.375,3.958,0.0496192330830105
467,7.78333333333333,75.312,3.957,0.0496676186203052
468,7.8,75.312,3.957,0.0495614912300909
469,7.81666666666667,75.25,3.96,0.049607530619458
470,7.83333333333333,75.25,3.96,0.0495019826819698
471,7.85,75.187,3.955,0.0495505732645643
472,7.86666666666667,75.187,3.955,0.0494455932364614
473,7.88333333333333,75.125,3.954,0.0494918488458417
474,7.9,75.125,3.954,0.0493874356626226
475,7.91666666666667,75.062,3.952,0.0494362238923296
476,7.93333333333333,75.062,3.952,0.0493323662791105
477,7.95,75.0,4.0,0.0493788306002838
478,7.96666666666667,75.0,4.0,0.0492755276073962
479,7.98333333333333,74.937,3.950,0.0493245064183505
480,8,74.875,3.949,0.0493710554128527
481,8.01666666666667,74.875,3.949,0.0492684128860068
482,8.03333333333333,74.812,3.948,0.0493174654587977
483,8.05,74.75,3.95,0.0493640981003982
484,8.06666666666667,74.75,3.95,0.0492621061621742
485,8.08333333333333,74.687,3.945,0.0493112316662233
486,8.1,74.687,3.945,0.0492097682265809
487,8.11666666666667,74.625,3.944,0.0492565959637561
488,8.13333333333333,74.625,3.944,0.0491556603162894
489,8.15,74.562,3.943,0.0492049637761346
490,8.16666666666667,74.562,3.943,0.0491045454827139
491,8.18333333333333,74.5,3.9,0.0491515618147446
492,8.2,74.5,3.9,0.0490516602663407
493,8.21666666666667,74.437,3.940,0.0491011355778827
494,8.23333333333333,74.437,3.940,0.0490017405665914
495,8.25,74.375,3.939,0.0490489392772467
496,8.26666666666667,74.375,3.939,0.0489500502867683
497,8.28333333333333,74.375,3.939,0.0488515592399137
498,8.3,74.375,3.939,0.0487534637394319
499,8.31666666666667,74.312,3.938,0.0488033000684831
500,8.33333333333333,74.312,3.938,0.0487056934683462
501,8.35,74.25,3.94,0.0487532699203792
502,8.36666666666667,74.25,3.94,0.0486561518528087
503,8.38333333333333,74.187,3.935,0.0487061425405015
504,8.4,74.125,3.934,0.0487537866060379
505,8.41666666666667,74.062,3.933,0.0488037435092754
506,8.43333333333333,74.062,3.933,0.0487072934232887
507,8.45,74.062,3.933,0.048611223811014
508,8.46666666666667,74.0,3.9,0.0486590302121289
509,8.48333333333333,74.0,3.9,0.0485634329032642
510,8.5,73.937,3.931,0.0486136290413764
511,8.51666666666667,73.937,3.931,0.0485184947379686
512,8.53333333333333,73.875,3.929,0.0485664583700303
513,8.55,73.875,3.929,0.0484717869112193
514,8.56666666666667,73.812,3.928,0.0485221254504828
515,8.58333333333333,73.812,3.928,0.0484279077311615
516,8.6,73.812,3.928,0.0483340551967988
517,8.61666666666667,73.75,3.93,0.0483822596439211
518,8.63333333333333,73.75,3.93,0.0482888575982765
519,8.65,73.687,3.926,0.0483394166926806
520,8.66666666666667,73.687,3.926,0.0482464562759639
521,8.68333333333333,73.625,3.924,0.0482948057305544
522,8.7,73.625,3.924,0.04820228694563
523,8.71666666666667,73.562,3.923,0.0482529769600855
524,8.73333333333333,73.5,3.9,0.0483013838441645
525,8.75,73.5,3.9,0.0482093812082708
526,8.76666666666667,73.5,3.9,0.0481177283922855
527,8.78333333333333,73.437,3.921,0.0481685452521788
528,8.8,73.375,3.919,0.0482170910894133
529,8.81666666666667,73.375,3.919,0.0481259434692064
530,8.83333333333333,73.312,3.918,0.0481768080693376
531,8.85,73.312,3.918,0.0480860796172296
532,8.86666666666667,73.25,3.92,0.0481347603287028
533,8.88333333333333,73.25,3.92,0.0480444512098873
534,8.9,73.25,3.92,0.0479544803274718
535,8.91666666666667,73.187,3.916,0.0480055393835249
536,8.93333333333333,73.187,3.916,0.0479159768100482
537,8.95,73.125,3.915,0.0479648643828995
538,8.96666666666667,73.062,3.913,0.0480159685417011
539,8.98333333333333,73.062,3.913,0.0479268851121247
540,9,73.062,3.913,0.0478381316211763
541,9.01666666666667,73.0,3.9,0.0478871441507066
542,9.03333333333333,73.0,3.9,0.0477987914862219
543,9.05,73.0,3.9,0.0477107642459158
544,9.06666666666667,72.937,3.911,0.0477621188484883
545,9.08333333333333,72.937,3.911,0.04767448193317
546,9.1,72.875,3.910,0.0477236864443578
547,9.11666666666667,72.875,3.910,0.0476364402168544
548,9.13333333333333,72.812,3.908,0.0476879017877499
549,9.15,72.812,3.908,0.0476010385786647
550,9.16666666666667,72.75,3.91,0.047650359081718
551,9.18333333333333,72.75,3.91,0.0475638793011705
552,9.2,72.687,3.906,0.0476154448242224
553,9.21666666666667,72.687,3.906,0.0475293409456976
554,9.23333333333333,72.687,3.906,0.0474435479114996
555,9.25,72.687,3.906,0.0473580640413888
556,9.26666666666667,72.625,3.904,0.0474076276452873
557,9.28333333333333,72.625,3.904,0.0473225152078632
558,9.3,72.562,3.903,0.0473743022346115
559,9.31666666666667,72.562,3.903,0.0472895539300773
560,9.33333333333333,72.5,3.9,0.0473392234584685
561,9.35,72.5,3.9,0.04725483981594
562,9.36666666666667,72.437,3.901,0.0473067213690727
563,9.38333333333333,72.437,3.901,0.0472226952209927
564,9.4,72.375,3.899,0.0472724679396168
565,9.41666666666667,72.375,3.899,0.0471887998547679
566,9.43333333333333,72.375,3.899,0.047105427416862
567,9.45,72.312,3.898,0.0471574563720612
568,9.46666666666667,72.25,3.90,0.0472073296727731
569,9.48333333333333,72.25,3.90,0.0471243642427683
570,9.5,72.187,3.896,0.0471764274644181
571,9.51666666666667,72.187,3.896,0.0470938067508201
572,9.53333333333333,72.125,3.894,0.0471437781466006
573,9.55,72.125,3.894,0.047061502792069
574,9.56666666666667,72.062,3.893,0.0471136533915458
575,9.58333333333333,72.0,3.9,0.0471636650862321
576,9.6,72.0,3.9,0.0470817837232351
577,9.61666666666667,72.0,3.9,0.0470001861777876
578,9.63333333333333,71.937,3.891,0.0470524220001927
579,9.65,71.875,3.889,0.0471025288650937
580,9.66666666666667,71.812,3.888,0.0471547487155956
581,9.68333333333333,71.812,3.888,0.0470735873580817
582,9.7,71.812,3.888,0.0469927049055764
583,9.71666666666667,71.75,3.89,0.0470429047420063
584,9.73333333333333,71.687,3.885,0.0470952090258729
585,9.75,71.687,3.885,0.0470147043950594
586,9.76666666666667,71.687,3.885,0.0469344745240781
587,9.78333333333333,71.625,3.884,0.046984765238338
588,9.8,71.625,3.884,0.0469048591750075
589,9.81666666666667,71.562,3.883,0.0469572926780086
590,9.83333333333333,71.562,3.883,0.046877704046351
591,9.85,71.5,3.9,0.0469280836457103
592,9.86666666666667,71.5,3.9,0.0468488132341466
593,9.88333333333333,71.437,3.880,0.0469013258725843
594,9.9,71.437,3.880,0.0468223674115193
595,9.91666666666667,71.375,3.879,0.0468728340003769
596,9.93333333333333,71.375,3.879,0.0467941883057454
597,9.95,71.312,3.878,0.0468467783766918
598,9.96666666666667,71.25,3.88,0.0468972836858216
599,9.98333333333333,71.25,3.88,0.0468189910586333
600,10,71.187,3.875,0.0468716146718858
601,10.0166666666667,71.187,3.875,0.0467936252963916
602,10.0333333333333,71.125,3.874,0.0468442155394422
603,10.05,71.125,3.874,0.0467665302732075
604,10.0666666666667,71.062,3.872,0.0468192295790929
605,10.0833333333333,71.062,3.872,0.0467418424227641
606,10.1,71.062,3.872,0.0466647106695911
607,10.1166666666667,71.0,3.9,0.0467154277705889
608,10.1333333333333,71.0,3.9,0.0466385931854402
609,10.15,71.0,3.9,0.04656201093062
610,10.1666666666667,70.937,3.870,0.0466148629208185
611,10.1833333333333,70.937,3.870,0.0465385701828142
612,10.2,70.875,3.869,0.0465894092502817
613,10.2166666666667,70.875,3.869,0.0465134069513415
614,10.2333333333333,70.875,3.869,0.0464376522168934
615,10.25,70.812,3.867,0.0464906114963853
616,10.2666666666667,70.75,3.87,0.0465415280772997
617,10.2833333333333,70.75,3.87,0.0464660961031066
618,10.3,70.687,3.865,0.0465190871642613
619,10.3166666666667,70.625,3.863,0.0465700408794976
620,10.3333333333333,70.562,3.862,0.046623028913285
621,10.35,70.562,3.862,0.0465479515720396
622,10.3666666666667,70.5,3.9,0.0465989431652495
623,10.3833333333333,70.5,3.9,0.0465241455036684
624,10.4,70.437,3.859,0.0465772025901766
625,10.4166666666667,70.437,3.859,0.0465026790660322
626,10.4333333333333,70.375,3.858,0.0465537468163989
627,10.45,70.375,3.858,0.0464794984163726
628,10.4666666666667,70.312,3.857,0.046532623446837
629,10.4833333333333,70.312,3.857,0.0464586447132175
630,10.5,70.312,3.857,0.0463849008327202
631,10.5166666666667,70.25,3.86,0.0464360793579015
632,10.5333333333333,70.25,3.86,0.0463626045487912
633,10.55,70.187,3.854,0.0464158285238928
634,10.5666666666667,70.125,3.853,0.0464670450554108
635,10.5833333333333,70.125,3.853,0.0463938686065049
636,10.6,70.062,3.851,0.0464471264641505
637,10.6166666666667,70.062,3.851,0.04637421103799
638,10.6333333333333,70.0,3.9,0.0464255003269869
639,10.65,70.0,3.9,0.0463528469618428
640,10.6666666666667,70.0,3.9,0.0462804206384647
641,10.6833333333333,69.937,3.849,0.0463337733088411
642,10.7,69.937,3.849,0.0462616023223785
643,10.7166666666667,69.875,3.847,0.0463129957290614
644,10.7333333333333,69.812,3.846,0.0463663827522825
645,10.75,69.812,3.846,0.0462944968875502
646,10.7666666666667,69.812,3.846,0.0462228335796745
647,10.7833333333333,69.75,3.84,0.0462742967034612
648,10.8,69.75,3.84,0.0462028857517581
649,10.8166666666667,69.687,3.843,0.0462563638079518
650,10.8333333333333,69.625,3.842,0.046307865589819
651,10.85,69.625,3.842,0.0462367321557331
652,10.8666666666667,69.625,3.842,0.0461658169223653
653,10.8833333333333,69.562,3.841,0.0462193565721221
654,10.9,69.562,3.841,0.0461486847730821
655,10.9166666666667,69.562,3.841,0.0460782287657948
656,10.9333333333333,69.5,3.8,0.0461298575543026
657,10.95,69.5,3.8,0.0460596446813126
658,10.9666666666667,69.437,3.838,0.0461132705100759
659,10.9833333333333,69.437,3.838,0.0460432958962521
660,11,69.437,3.838,0.0459735333267121
661,11.0166666666667,69.375,3.837,0.0460252557572844
662,11.0333333333333,69.375,3.837,0.0459557312017601
